-1.5859367	-1.5437417	1.5848984	1.4571958	-1.5990736	-1.5659671	-1.521173	-1.6149026	1.6179745	-1.5503017	-1.5943002	1.5678631	-1.5597502	-1.5463312	1.605334	1.5714995
-1.6131012	-1.5623724	1.5757982	1.4744114	-1.577473	-1.5560694	-1.5780516	-1.5717921	1.6462607	-1.5379169	-1.5888836	1.600884	-1.5458342	-1.5575743	1.5652789	1.5523281
-1.5748072	-1.5533035	1.5894899	1.5301207	-1.6181724	-1.539801	-1.5912274	-1.5667828	1.6063039	-1.5985898	-1.5537114	1.5596545	-1.6046569	-1.5512712	1.6256304	1.5480279
-1.6608582	-1.5571222	1.6342864	1.4892237	-1.5401459	-1.6229662	-1.5996734	-1.6361037	1.6599503	-1.56274	-1.6048003	1.5764166	-1.5844598	-1.6037058	1.6527585	1.5200555
-1.6634891	-1.546241	1.5868975	1.5217117	-1.5889997	-1.6179366	-1.608954	-1.5701504	1.6290395	-1.5552056	-1.5063137	1.5931057	-1.6147733	-1.5165497	1.6206986	1.5117499
-1.6153942	-1.5337597	1.6058315	1.4461626	-1.5997791	-1.6069407	-1.5557789	-1.6538408	1.6296967	-1.6173255	-1.5703316	1.5892192	-1.6156752	-1.5802027	1.6344633	1.5091022
-1.6478766	-1.5049636	1.5489473	1.5192412	-1.5854043	-1.5791012	-1.5793223	-1.5867193	1.636856	-1.601152	-1.5498918	1.6004101	-1.614262	-1.5692195	1.6432106	1.5060945
-1.5977579	-1.5507929	1.6012839	1.4672849	-1.5474955	-1.6039048	-1.52002	-1.6020954	1.6873764	-1.5927838	-1.5886782	1.6311401	-1.546988	-1.5805502	1.61515	1.4861836
-1.6188838	-1.5494481	1.6343135	1.5153182	-1.5428569	-1.5642852	-1.5691148	-1.6004779	1.6550444	-1.6243583	-1.602804	1.573885	-1.6220237	-1.5711623	1.6585932	1.4807302
-1.6364864	-1.5490742	1.5889125	1.5126047	-1.6199555	-1.5279709	-1.5332088	-1.6015607	1.6186699	-1.5238793	-1.5527079	1.5468855	-1.5709131	-1.4992769	1.6517639	1.5548937
-1.6241938	-1.5841063	1.6317754	1.4537954	-1.5945615	-1.5751601	-1.5725033	-1.6333311	1.6234185	-1.6058493	-1.5447644	1.5590277	-1.5395533	-1.597156	1.5963206	1.5379133
-1.6285323	-1.5809137	1.5417341	1.531747	-1.5975903	-1.609634	-1.5360583	-1.6243417	1.6791772	-1.5615361	-1.5622839	1.579364	-1.5767342	-1.5206189	1.6410917	1.4774451
-1.6549648	-1.5143663	1.6124942	1.4803216	-1.5454952	-1.5417858	-1.5557628	-1.5855919	1.6638503	-1.6091107	-1.5770437	1.598419	-1.5386508	-1.5218717	1.5903192	1.5165454
-1.6149765	-1.5591017	1.6195989	1.4846153	-1.5839236	-1.566264	-1.5096813	-1.645775	1.6472679	-1.5687357	-1.5126637	1.5749029	-1.5277371	-1.5096848	1.6512755	1.519083
-1.637853	-1.5409582	1.630573	1.4751313	-1.5509803	-1.6060667	-1.5560079	-1.6505798	1.6579298	-1.5939845	-1.5609938	1.5906013	-1.5637419	-1.5908953	1.6526743	1.498439
-1.5898958	-1.5126613	1.5484123	1.4476435	-1.5958598	-1.5465875	-1.5356443	-1.5617819	1.6222823	-1.6090946	-1.5502412	1.540095	-1.550294	-1.5964491	1.6248916	1.4799412
-1.6698639	-1.524237	1.5800513	1.4492036	-1.6030195	-1.5311427	-1.5999777	-1.6180326	1.6853733	-1.5892476	-1.5660652	1.5946566	-1.6276294	-1.5278528	1.627045	1.5088396
-1.6149268	-1.5261421	1.6230516	1.4473546	-1.6271291	-1.6176867	-1.5731852	-1.5856001	1.6304367	-1.5687041	-1.5781215	1.5828503	-1.5513426	-1.5372882	1.6375152	1.5077902
-1.6123165	-1.5052491	1.5544438	1.483793	-1.6034658	-1.5834721	-1.5859696	-1.6505663	1.6816075	-1.5690964	-1.5276068	1.5469579	-1.5258626	-1.5379428	1.5921038	1.4755998
-1.6551578	-1.5139911	1.563296	1.4428484	-1.5504026	-1.5843205	-1.5560285	-1.6061012	1.6277958	-1.5725979	-1.5869015	1.57527	-1.5520179	-1.545688	1.5732127	1.5095173
-1.646975	-1.5857627	1.5753579	1.4487094	-1.5622703	-1.5744113	-1.5629743	-1.6612191	1.6884403	-1.5346856	-1.5154545	1.5463152	-1.545506	-1.5545747	1.6570709	1.5509211
-1.5713336	-1.4988564	1.6270318	1.4921633	-1.546081	-1.560478	-1.5573689	-1.6162609	1.6513847	-1.5556298	-1.5376586	1.5505099	-1.5804524	-1.536383	1.5834314	1.5235834
-1.6582595	-1.5016779	1.6243377	1.4808915	-1.5516626	-1.6122603	-1.5290723	-1.6149966	1.623607	-1.6118146	-1.5539007	1.5562925	-1.5655543	-1.5890558	1.6260096	1.4696418
-1.6633625	-1.5245745	1.6184341	1.4852555	-1.5513344	-1.5269744	-1.5330316	-1.6119977	1.661341	-1.6123655	-1.5301365	1.5576464	-1.6193722	-1.589833	1.602343	1.5687104
-1.6580132	-1.5741906	1.5550783	1.4812342	-1.5954012	-1.5516106	-1.560523	-1.601363	1.6805105	-1.5819654	-1.551575	1.5395839	-1.5466434	-1.5038631	1.6456528	1.5278635
-1.654038	-1.5755947	1.5780644	1.5228778	-1.543021	-1.5276387	-1.545775	-1.5666504	1.6750942	-1.5860888	-1.5802277	1.591326	-1.5545416	-1.5550113	1.6192464	1.5243115
-1.5926079	-1.5623965	1.5993407	1.5097256	-1.5612037	-1.5800285	-1.5903716	-1.5943056	1.5869927	-1.5344192	-1.5096058	1.5362557	-1.5625899	-1.5502512	1.5970844	1.5299127
-1.6185906	-1.5176883	1.54293	1.467191	-1.5360175	-1.5875651	-1.5443754	-1.606448	1.6068163	-1.615982	-1.5821999	1.5867437	-1.5906303	-1.5870585	1.6462789	1.5343101
-1.5976021	-1.5597663	1.5790228	1.4825478	-1.5966859	-1.5464332	-1.5311882	-1.5694311	1.6375722	-1.5922099	-1.5724249	1.6029913	-1.6128428	-1.5836357	1.573903	1.5603374
-1.5967001	-1.5015557	1.572457	1.450701	-1.5556546	-1.5448855	-1.593735	-1.5555756	1.6165979	-1.5964601	-1.5620862	1.5728891	-1.5828398	-1.554936	1.5909271	1.4813911
-1.5960284	-1.5549879	1.572761	1.5219278	-1.6288563	-1.5906113	-1.5257823	-1.5860518	1.6594507	-1.5504773	-1.5192223	1.5733974	-1.5948974	-1.5652084	1.6444813	1.5011866
-1.5698575	-1.5728065	1.5459794	1.4532263	-1.5804336	-1.5371509	-1.5594075	-1.5656773	1.619438	-1.5580189	-1.5490944	1.5803672	-1.5261481	-1.5246089	1.5703079	1.5220613
-1.6432498	-1.5080535	1.6231691	1.498533	-1.6217529	-1.5425842	-1.5757371	-1.588392	1.669846	-1.6099731	-1.5315704	1.5506974	-1.5434295	-1.5552468	1.5925652	1.5530605
-1.581973	-1.4944361	1.5372454	1.479881	-1.6234117	-1.585577	-1.5269352	-1.5719508	1.5796506	-1.5296799	-1.551953	1.5893928	-1.5275198	-1.5073849	1.6334363	1.5483181
-1.6203271	-1.5138065	1.5963739	1.5122117	-1.5937876	-1.6079694	-1.517374	-1.627528	1.6447772	-1.5697819	-1.5341356	1.5495104	-1.5408814	-1.564432	1.6198212	1.5487336
-1.6396654	-1.5254781	1.5738472	1.456361	-1.618948	-1.5319024	-1.5344118	-1.6070855	1.6040542	-1.5513858	-1.579262	1.5770704	-1.5468161	-1.560559	1.5662762	1.5084438
-1.656575	-1.4907829	1.5694902	1.5289601	-1.5648301	-1.5762303	-1.5767622	-1.5674433	1.5916846	-1.5297221	-1.5279381	1.5727032	-1.577217	-1.5207894	1.5603946	1.5163943
-1.6082088	-1.5368005	1.5365984	1.508487	-1.5613879	-1.6118274	-1.5556602	-1.6146277	1.6328961	-1.5978659	-1.5934443	1.5739634	-1.5656959	-1.5808312	1.6537405	1.5345999
-1.5658408	-1.5771768	1.555637	1.4909526	-1.545243	-1.5534213	-1.5517983	-1.5542375	1.6776532	-1.6242055	-1.5933945	1.5772939	-1.5853367	-1.5686347	1.6311488	1.5171912
-1.6578733	-1.5437676	1.545862	1.4523313	-1.626435	-1.5433767	-1.5303415	-1.6384637	1.668179	-1.5400385	-1.5234714	1.5697702	-1.5865791	-1.5936997	1.6144805	1.5545831
-1.6253847	-1.5758737	1.553503	1.4943981	-1.603124	-1.6108302	-1.5170538	-1.5760779	1.6476417	-1.6224027	-1.5747774	1.6137781	-1.5307834	-1.5416043	1.565293	1.5304152
-1.6087588	-1.4785115	1.5368257	1.4800087	-1.5447657	-1.5351439	-1.5353326	-1.5603672	1.6252135	-1.5860133	-1.5051833	1.610616	-1.5356758	-1.5645576	1.6295054	1.5208659
-1.5815631	-1.4900843	1.5961545	1.4768196	-1.6056963	-1.5223234	-1.4925922	-1.5442499	1.5983099	-1.52354	-1.5471206	1.5465978	-1.5043238	-1.5713879	1.5623586	1.5385957
-1.5692042	-1.4758701	1.5786903	1.48973	-1.5558056	-1.5894469	-1.5535041	-1.6074591	1.619711	-1.5924245	-1.5640169	1.5165979	-1.5732197	-1.5461411	1.5640048	1.5151427
-1.6020646	-1.5460088	1.509063	1.5109724	-1.5629019	-1.5562447	-1.5409673	-1.5856773	1.6114404	-1.5355219	-1.4861518	1.541238	-1.5640457	-1.4955262	1.5459912	1.4698509
-1.6227872	-1.5300003	1.6116743	1.4423318	-1.5857816	-1.5943332	-1.5907749	-1.6342627	1.6468561	-1.5966977	-1.5101004	1.5377204	-1.5222491	-1.5315307	1.6073519	1.4575028
-1.622047	-1.5487765	1.5473498	1.5058014	-1.5609231	-1.58743	-1.6015048	-1.6066525	1.655891	-1.6003112	-1.5207187	1.5956364	-1.6056602	-1.5741396	1.6236771	1.4774762
-1.6589308	-1.4976705	1.6145717	1.4673741	-1.5642862	-1.5797483	-1.5212325	-1.6459733	1.6434884	-1.5796398	-1.5647479	1.5366564	-1.6115979	-1.5205814	1.5604059	1.4994506
-1.6305925	-1.524966	1.5798873	1.4557736	-1.6216717	-1.6050961	-1.5078825	-1.5742141	1.6305623	-1.5141975	-1.5228826	1.5255871	-1.582165	-1.5779107	1.6141996	1.4896606
-1.5867912	-1.4949671	1.6256878	1.4454148	-1.6007687	-1.5504837	-1.5751094	-1.5907502	1.6754493	-1.5845592	-1.5704901	1.5627161	-1.5926092	-1.4957522	1.5879154	1.530967
-1.6221465	-1.5617455	1.5672058	1.4959849	-1.6234589	-1.5639167	-1.5668495	-1.5960782	1.5995998	-1.5598187	-1.5827574	1.6190867	-1.5675386	-1.5599885	1.6260405	1.5370644
-1.6063178	-1.4837525	1.581311	1.5041163	-1.5972973	-1.5661587	-1.4990739	-1.5743783	1.5885813	-1.5418006	-1.5164167	1.5912983	-1.5964857	-1.5689497	1.6187391	1.5447177
-1.6040493	-1.5800697	1.5406071	1.5250683	-1.6169893	-1.5643625	-1.5676029	-1.5679216	1.6876894	-1.6052938	-1.5110325	1.6045347	-1.538458	-1.51252	1.6201891	1.5304961
-1.5960263	-1.4788746	1.5469838	1.430889	-1.5749177	-1.6024976	-1.593161	-1.6182098	1.6352633	-1.5403113	-1.5137014	1.5811921	-1.5962496	-1.502894	1.6255907	1.5439328
-1.6426123	-1.5628829	1.5520072	1.5218419	-1.5517082	-1.5244495	-1.5878638	-1.5951939	1.6481553	-1.5824431	-1.5185785	1.602832	-1.558833	-1.541253	1.5847391	1.5363199
-1.6245087	-1.5121824	1.5703114	1.4571867	-1.5483005	-1.5737727	-1.5851531	-1.584733	1.5825865	-1.5437983	-1.5733868	1.5541401	-1.5751992	-1.5360913	1.6440243	1.5536255
-1.5605979	-1.4818082	1.626847	1.496706	-1.5876683	-1.5907252	-1.5928245	-1.560967	1.6079978	-1.610962	-1.5177608	1.5611024	-1.563227	-1.5298438	1.6347799	1.4653939
-1.5806242	-1.5052745	1.590272	1.5050601	-1.564577	-1.5483054	-1.5105128	-1.5533271	1.6104165	-1.5784408	-1.5508852	1.6270324	-1.5687691	-1.5812446	1.5592961	1.5193285
-1.5839479	-1.5435297	1.5408057	1.5290568	-1.5888149	-1.5760448	-1.5674288	-1.6283584	1.6332617	-1.6001328	-1.5630609	1.5489945	-1.6085306	-1.5311965	1.6218678	1.4962423
-1.6039149	-1.532434	1.5900859	1.5166728	-1.5505178	-1.578445	-1.5607901	-1.5466522	1.6425724	-1.5410248	-1.5138255	1.5547118	-1.5427076	-1.5258079	1.634116	1.4682643
-1.6453257	-1.5593165	1.6334175	1.491446	-1.5382465	-1.529849	-1.5708492	-1.5662743	1.6395494	-1.5986488	-1.5803747	1.5775346	-1.5870205	-1.5482066	1.6441646	1.5673386
-1.6274827	-1.4951844	1.5428001	1.456377	-1.541611	-1.6024352	-1.5745628	-1.5612915	1.648191	-1.514632	-1.4957372	1.5842397	-1.5768805	-1.5376552	1.5698264	1.4683431
-1.6012819	-1.5480658	1.6157062	1.4702698	-1.5497236	-1.5739858	-1.4924073	-1.6008909	1.6682826	-1.5230322	-1.5694065	1.5753999	-1.5222135	-1.5187502	1.5566202	1.4858165
-1.6512047	-1.4745289	1.5962774	1.4305158	-1.5650595	-1.5464071	-1.5521369	-1.5543046	1.6288868	-1.5706074	-1.5183147	1.6046714	-1.5277153	-1.5220698	1.6026549	1.4622307
-1.6307111	-1.5676576	1.5948046	1.4847304	-1.536385	-1.5971154	-1.4983724	-1.6046889	1.6292067	-1.5295037	-1.5714884	1.5806334	-1.5681583	-1.5689218	1.6073095	1.4898381
-1.5548038	-1.5073419	1.5608741	1.4199108	-1.5567743	-1.5444944	-1.5137938	-1.5452675	1.6465162	-1.5157961	-1.479921	1.5322055	-1.5127974	-1.5702943	1.6168457	1.4799966
-1.6198578	-1.518229	1.6174861	1.4736114	-1.5557365	-1.5545974	-1.559815	-1.5648882	1.6623435	-1.5399735	-1.5577497	1.6182016	-1.6113526	-1.5666823	1.6293917	1.541629
-1.6353861	-1.4908683	1.5474724	1.4568826	-1.5518384	-1.5407033	-1.5208011	-1.6032375	1.6629006	-1.5752769	-1.5143442	1.539208	-1.5986335	-1.5844958	1.6301777	1.5305184
-1.5908885	-1.5268205	1.5535407	1.5386428	-1.5737418	-1.5831586	-1.5102586	-1.5589762	1.6741029	-1.5653597	-1.5497215	1.6123507	-1.5661457	-1.5358418	1.56719	1.4917296
-1.649887	-1.5454631	1.5951053	1.5110173	-1.5852759	-1.5424612	-1.532745	-1.6107447	1.5850751	-1.5344706	-1.5635881	1.5795711	-1.6113046	-1.5738306	1.6160567	1.4809437
-1.6108199	-1.4835557	1.5827376	1.4493312	-1.5649462	-1.5431725	-1.5755279	-1.6206154	1.6096362	-1.540168	-1.5700046	1.5242867	-1.5076756	-1.5321276	1.6169696	1.5421872
-1.5597003	-1.5415326	1.6071382	1.493632	-1.529231	-1.5564551	-1.5171393	-1.5758305	1.619935	-1.5963545	-1.5888664	1.5415225	-1.5467688	-1.5508597	1.6373733	1.5595634
-1.6350826	-1.5156775	1.5449238	1.5228783	-1.6085851	-1.544216	-1.5104109	-1.5952698	1.6133157	-1.5663593	-1.5494636	1.6153471	-1.5424582	-1.5509552	1.606511	1.5571116
-1.584309	-1.4872822	1.6186119	1.4544961	-1.5845479	-1.5452212	-1.5769303	-1.5455596	1.6052592	-1.6044827	-1.521092	1.5879031	-1.6025027	-1.5650833	1.6280111	1.55195
-1.627814	-1.5501652	1.6015459	1.4306598	-1.5822324	-1.5549532	-1.524577	-1.5751878	1.6210307	-1.5442669	-1.5602368	1.6094103	-1.5304465	-1.5685371	1.5978005	1.5228617
-1.6497833	-1.5035714	1.5444485	1.4465322	-1.5906712	-1.5203744	-1.5106832	-1.5850947	1.6612692	-1.6070286	-1.5006397	1.5770417	-1.6060449	-1.5692214	1.605258	1.5471721
-1.5944693	-1.5259262	1.6201959	1.4685743	-1.6045814	-1.5150756	-1.5237063	-1.6332102	1.6642365	-1.5591861	-1.5373771	1.5406435	-1.5412076	-1.4884834	1.6143825	1.4984094
-1.6124426	-1.4940783	1.5882728	1.4696194	-1.5430264	-1.5403247	-1.5254208	-1.5741887	1.6110098	-1.5786532	-1.5020679	1.563589	-1.5294919	-1.5518295	1.6228216	1.5307214
-1.6255217	-1.4888012	1.5274956	1.5114129	-1.5833348	-1.5718919	-1.5831957	-1.609685	1.5843295	-1.5176708	-1.4922905	1.597894	-1.5949957	-1.5617018	1.5989373	1.5127282
-1.6519274	-1.4966645	1.5284091	1.5145636	-1.565696	-1.5504797	-1.5061119	-1.5473593	1.6244781	-1.5792521	-1.5855532	1.5643927	-1.5877914	-1.5422416	1.6269956	1.4601018
-1.632181	-1.5395243	1.5583447	1.4643205	-1.5146538	-1.5353248	-1.5182344	-1.6173427	1.6561182	-1.5883301	-1.5183731	1.5153055	-1.5891641	-1.4804753	1.628675	1.4783386
-1.6004034	-1.4990827	1.6124007	1.4422789	-1.574815	-1.5506074	-1.5052933	-1.6130546	1.6622559	-1.5721697	-1.5772732	1.5780174	-1.6091999	-1.5134548	1.6124461	1.5225793
-1.5989811	-1.5592493	1.566886	1.5065907	-1.6116035	-1.5464802	-1.5826114	-1.6132964	1.6535554	-1.5758327	-1.5870583	1.5418215	-1.5654087	-1.5373474	1.6340443	1.4613745
-1.6432037	-1.5058442	1.6093117	1.4788363	-1.5229626	-1.5264255	-1.5800968	-1.5384092	1.5731208	-1.5866002	-1.5230274	1.6055847	-1.508516	-1.5819745	1.5907701	1.5455762
-1.5807607	-1.4929705	1.5939956	1.5114782	-1.5162723	-1.5326993	-1.5067216	-1.5968935	1.6396108	-1.5817336	-1.5080804	1.530047	-1.5703849	-1.5056205	1.5927669	1.531488
-1.6241994	-1.5495523	1.5337968	1.4976336	-1.544528	-1.5885111	-1.5239587	-1.6140922	1.567926	-1.5944659	-1.5555761	1.6109256	-1.5324059	-1.5049213	1.608886	1.5090264
-1.6312835	-1.4790729	1.5339088	1.4767429	-1.5192237	-1.5336192	-1.5108614	-1.625773	1.636478	-1.5807523	-1.4881573	1.5346115	-1.5873846	-1.5615741	1.5644934	1.50193
-1.6206838	-1.5431894	1.5665721	1.4720879	-1.5778155	-1.5214428	-1.5329089	-1.5631442	1.6128364	-1.5815027	-1.5480012	1.589046	-1.5271784	-1.4976391	1.5925856	1.4756132
-1.6161517	-1.4864495	1.6117227	1.427918	-1.5714025	-1.5649675	-1.5601146	-1.5620207	1.6001588	-1.5947723	-1.5173696	1.5965158	-1.5269588	-1.5288866	1.5943198	1.456881
-1.5610342	-1.5110286	1.6197394	1.457677	-1.5991474	-1.5666828	-1.566518	-1.6276174	1.6727399	-1.536166	-1.5460205	1.5883256	-1.5779266	-1.5310903	1.5718099	1.5312469
-1.5908014	-1.4812392	1.6074133	1.4326292	-1.6175107	-1.5628768	-1.5749049	-1.5409887	1.6570252	-1.5648924	-1.5578911	1.5771067	-1.5210204	-1.5328	1.5943015	1.4583664
-1.6395335	-1.5625138	1.5252396	1.4771962	-1.5316324	-1.508448	-1.5250363	-1.5944356	1.6005454	-1.5340632	-1.517759	1.5502851	-1.5200385	-1.5103515	1.6306204	1.5017468
-1.5803937	-1.537158	1.5569675	1.5097209	-1.6042802	-1.6047664	-1.5890325	-1.5727253	1.6408459	-1.5356908	-1.5151441	1.5262158	-1.5802569	-1.5305228	1.5759678	1.4802021
-1.6520404	-1.492506	1.6206142	1.5106475	-1.5658798	-1.5330303	-1.4950228	-1.6290392	1.6235836	-1.5637863	-1.5158525	1.5274158	-1.5680494	-1.5059401	1.5854725	1.5468007
-1.5855905	-1.5503516	1.53288	1.5078709	-1.6089727	-1.519275	-1.5412904	-1.5751705	1.6609563	-1.5107329	-1.5333736	1.5445023	-1.51091	-1.5393591	1.568085	1.5508308
-1.6277584	-1.5751036	1.5871505	1.4349624	-1.5933404	-1.517298	-1.5647472	-1.5778832	1.6259139	-1.5225204	-1.5759802	1.589189	-1.5546932	-1.5078157	1.5821184	1.549079
-1.5715765	-1.5735368	1.6226841	1.5160013	-1.6214627	-1.5424702	-1.5180303	-1.5670878	1.6295744	-1.526463	-1.5848848	1.5603445	-1.6069907	-1.5808132	1.5994958	1.5518881
-1.5647881	-1.4621022	1.5828735	1.4958293	-1.5540227	-1.5125531	-1.5128841	-1.6062597	1.6474687	-1.5515252	-1.5409073	1.5189781	-1.500705	-1.5529671	1.6218374	1.5339619
-1.5480101	-1.4837265	1.5638952	1.4887829	-1.5229133	-1.5889332	-1.5699439	-1.5965773	1.5628933	-1.5458925	-1.503177	1.5797027	-1.5389234	-1.5142605	1.6065531	1.4735181
-1.5568972	-1.5078181	1.5788645	1.471997	-1.5328401	-1.5513155	-1.5532305	-1.6247429	1.63859	-1.527784	-1.5505968	1.5269432	-1.5071689	-1.5649151	1.5534666	1.5506306
-1.6462635	-1.4852358	1.5394987	1.477565	-1.5961521	-1.5366371	-1.5840616	-1.6014253	1.6002592	-1.6027972	-1.5703956	1.5258628	-1.592408	-1.5234165	1.62216	1.5415717
-1.5831409	-1.5213289	1.586942	1.4394207	-1.567049	-1.5794369	-1.5891035	-1.6047889	1.5875539	-1.5296805	-1.54749	1.6117612	-1.5199519	-1.5461679	1.5597821	1.5338796
-1.6252075	-1.5227816	1.5763361	1.5039704	-1.5574547	-1.519703	-1.5846345	-1.5845317	1.6037155	-1.5811782	-1.5412306	1.555367	-1.6132967	-1.5169004	1.5676523	1.4688814
-1.5544448	-1.5003182	1.545993	1.4337281	-1.5930144	-1.5523784	-1.5183269	-1.6034003	1.5712707	-1.5369325	-1.5750546	1.5831424	-1.5256522	-1.4951987	1.6213354	1.4952829
-1.5989027	-1.5265243	1.5760614	1.4192418	-1.5930902	-1.5453907	-1.5209845	-1.5188622	1.6300441	-1.534342	-1.5563217	1.5958194	-1.5174254	-1.5276256	1.5647999	1.5328065
-1.5601834	-1.4983695	1.5682501	1.4639837	-1.5472562	-1.5546503	-1.5546367	-1.62432	1.5795262	-1.5353894	-1.5058761	1.5384657	-1.5495348	-1.5014571	1.5636158	1.5404866
-1.5721719	-1.5203768	1.565958	1.437931	-1.603355	-1.5856997	-1.5153824	-1.5441014	1.6211601	-1.5883384	-1.5334239	1.6053501	-1.557257	-1.5315844	1.6112486	1.521685
-1.5887784	-1.5299709	1.5761808	1.5155112	-1.5869862	-1.5568928	-1.5100868	-1.545874	1.5829818	-1.5307206	-1.5163505	1.5827191	-1.5565155	-1.4887615	1.5880737	1.4645408
-1.5642115	-1.5311779	1.5622475	1.4595805	-1.5510023	-1.5731543	-1.5422436	-1.6205876	1.6104649	-1.5402256	-1.5598803	1.5563982	-1.5793482	-1.5373098	1.57665	1.5359889
-1.6215557	-1.4578265	1.5660521	1.4110016	-1.5341002	-1.5768883	-1.5017122	-1.570866	1.6393622	-1.4863824	-1.4761903	1.5774162	-1.4867975	-1.5454746	1.5646399	1.4804633
-1.5467464	-1.492767	1.5425388	1.4747442	-1.5201671	-1.5776188	-1.5539709	-1.5635501	1.6191962	-1.5449326	-1.5716765	1.567108	-1.5283213	-1.5190893	1.5408267	1.4776353
-1.5879921	-1.5059319	1.5786344	1.4681016	-1.5782015	-1.5243466	-1.5532999	-1.5358572	1.6155356	-1.5646963	-1.5647285	1.5602233	-1.5978996	-1.5325276	1.5405585	1.4580172
-1.5495044	-1.4642065	1.5199493	1.4394861	-1.5118406	-1.5698773	-1.4752132	-1.596503	1.5708294	-1.5507989	-1.467544	1.5826468	-1.5231128	-1.5191383	1.5356477	1.5233939
-1.6056495	-1.5435479	1.5076919	1.4988503	-1.5823452	-1.5283854	-1.5051576	-1.6095489	1.5966439	-1.5786119	-1.556088	1.5706296	-1.5367519	-1.4999291	1.5551682	1.4408643
-1.5965486	-1.5135014	1.5621848	1.4566764	-1.5456781	-1.5058074	-1.5177817	-1.5777398	1.5860637	-1.5838703	-1.5009141	1.5857321	-1.5721965	-1.4988611	1.5593044	1.4539562
-1.5526379	-1.5606521	1.5677241	1.4789598	-1.5211492	-1.5293709	-1.5516862	-1.6118872	1.6586994	-1.539754	-1.5445307	1.5960342	-1.5477912	-1.5320022	1.5609573	1.4776778
-1.5937383	-1.5780879	1.6142563	1.4877344	-1.5797265	-1.5822842	-1.577168	-1.5722896	1.6202462	-1.6175364	-1.5362877	1.5857468	-1.5813386	-1.5057969	1.5788215	1.5341661
-1.5955386	-1.5356447	1.5727628	1.5058545	-1.5663476	-1.5869323	-1.5016923	-1.5642867	1.649987	-1.5124041	-1.5389333	1.5244217	-1.5062548	-1.5184813	1.5908794	1.54355
-1.5268298	-1.5348223	1.5172994	1.4275787	-1.5669547	-1.5511895	-1.5349987	-1.5173414	1.5406597	-1.5248661	-1.5051287	1.5518116	-1.5763756	-1.5093181	1.5948822	1.5142757
-1.6254977	-1.5150164	1.5824827	1.484047	-1.5706939	-1.538723	-1.5614117	-1.5556982	1.658284	-1.5807238	-1.509854	1.5257167	-1.5341007	-1.553291	1.5936022	1.4503515
-1.6110419	-1.4669795	1.5671073	1.4417765	-1.5371407	-1.5763295	-1.5395347	-1.5962313	1.6042833	-1.5569074	-1.5110115	1.569435	-1.5249724	-1.4869888	1.587849	1.4701667
-1.6016263	-1.4922045	1.5263889	1.4699304	-1.5549047	-1.547182	-1.4938717	-1.5384078	1.5579604	-1.4984438	-1.480006	1.5350626	-1.5182471	-1.5250355	1.5467987	1.5287098
-1.5487832	-1.4937035	1.5802393	1.4296194	-1.5184064	-1.5784105	-1.4885342	-1.6157606	1.5783786	-1.576104	-1.4796377	1.6091025	-1.5421239	-1.4961485	1.6324894	1.48171
